Tamanho,Threshold,MediaCPU,DesvioCPU,MediaReal,DesvioReal
20971520,50,1.415858,0.001676,1.415988,0.001689
20971520,40,1.416257,0.001983,1.416381,0.001992
20971520,30,1.437839,0.001875,1.437976,0.001907
20971520,28,1.437063,0.002064,1.437177,0.002065
20971520,26,1.437582,0.001866,1.437684,0.001878
20971520,24,1.437188,0.001991,1.437345,0.002027
20971520,22,1.438450,0.003409,1.438597,0.003418
20971520,20,1.436544,0.001605,1.436687,0.001605
20971520,18,1.476288,0.002238,1.476436,0.002237
20971520,16,1.475688,0.002252,1.475810,0.002285
20971520,14,1.475751,0.002035,1.475897,0.002050
20971520,12,1.475131,0.001899,1.475283,0.001890
20971520,10,1.476614,0.002323,1.476726,0.002320
20971520,8,1.512538,0.002282,1.512702,0.002287
20971520,6,1.513741,0.002372,1.513902,0.002377
20971520,4,1.544477,0.002286,1.544614,0.002289
20971520,2,1.561251,0.002141,1.561444,0.002139
41943040,-1,3.283181,0.004205,3.283546,0.004211
41943040,1000,3.825082,0.003274,3.825488,0.003466
41943040,100,2.946689,0.004939,2.946987,0.004930
41943040,90,2.946843,0.005782,2.947047,0.005801
41943040,80,2.945976,0.004327,2.946417,0.005057
41943040,70,2.969097,0.004597,2.969353,0.004588
41943040,60,2.969798,0.004548,2.970068,0.004561
41943040,50,2.969372,0.003510,2.969747,0.003467
41943040,40,2.969652,0.004341,2.969913,0.004342
41943040,30,3.012245,0.003681,3.012581,0.003671
41943040,28,3.013188,0.003707,3.013523,0.003753
41943040,26,3.012370,0.003936,3.012683,0.003960
41943040,24,3.013218,0.006475,3.013880,0.007647
41943040,22,3.012484,0.005554,3.013531,0.008794
41943040,20,3.013302,0.005426,3.014009,0.006706
41943040,18,3.088682,0.004055,3.088894,0.004076
41943040,16,3.104502,0.037161,3.104789,0.037148
41943040,14,3.084973,0.006058,3.085201,0.006089
41943040,12,3.080914,0.003296,3.081203,0.003311
41943040,10,3.082672,0.005027,3.082936,0.005021
41943040,8,3.157659,0.006245,3.157906,0.006256
41943040,6,3.153592,0.003945,3.153948,0.003928
41943040,4,3.219993,0.004737,3.220280,0.004706
41943040,2,3.250646,0.003938,3.250953,0.003956
83886080,-1,6.828564,0.009087,6.829290,0.009049
83886080,1000,7.910068,0.009441,7.910778,0.009523
83886080,100,6.151226,0.008543,6.151943,0.008615
83886080,90,6.153562,0.012694,6.154137,0.012691
83886080,80,6.151681,0.009219,6.152103,0.009217
83886080,70,6.198111,0.010424,6.198576,0.010403
83886080,60,6.195404,0.008371,6.195950,0.008341
83886080,50,6.196991,0.010436,6.197650,0.010472
83886080,40,6.194495,0.007653,6.194929,0.007680
83886080,30,6.282834,0.008822,6.283320,0.008902
83886080,28,6.282193,0.007753,6.282658,0.007766
83886080,26,6.284623,0.012361,6.285105,0.012347
83886080,24,6.284478,0.009458,6.284956,0.009452
83886080,22,6.282586,0.008905,6.283052,0.008895
83886080,20,6.282423,0.008271,6.282894,0.008356
83886080,18,6.435245,0.008620,6.435740,0.008641
83886080,16,6.437392,0.007488,6.437859,0.007528
83886080,14,6.440197,0.010876,6.440647,0.010922
83886080,12,6.438617,0.009911,6.439101,0.009912
83886080,10,6.438098,0.009233,6.438439,0.009260
83886080,8,6.600210,0.047978,6.600768,0.048071
83886080,6,6.585564,0.007491,6.585945,0.007527
83886080,4,6.712899,0.010242,6.713320,0.010257
83886080,2,6.776670,0.009389,6.777155,0.009384
167772160,-1,14.198215,0.019619,14.202376,0.033403
167772160,1000,16.367342,0.013989,16.368727,0.014026
167772160,100,12.854062,0.018056,12.857315,0.027211
167772160,90,12.864896,0.040118,12.865965,0.040175
167772160,80,12.855127,0.022001,12.859703,0.042285
167772160,70,12.946274,0.019514,12.950050,0.031074
167772160,60,12.949149,0.016913,12.950033,0.016968
167772160,50,12.946888,0.019655,12.947768,0.019715
167772160,40,12.941110,0.019086,12.942788,0.019624
167772160,30,13.125009,0.053650,13.125877,0.053756
167772160,28,13.113705,0.016158,13.114607,0.016192
167772160,26,13.115911,0.016551,13.116964,0.016639
167772160,24,13.122490,0.042462,13.123545,0.042621
167772160,22,13.116364,0.018637,13.117364,0.018643
167772160,20,13.745317,0.049182,13.746166,0.049271
167772160,18,13.875962,0.109364,13.876758,0.109399
167772160,16,13.804641,0.038798,13.805608,0.038819
167772160,14,13.840891,0.109881,13.841878,0.109970
167772160,12,13.977899,0.103505,13.978830,0.103547
167772160,10,13.949944,0.089527,13.950835,0.089544
167772160,8,14.154616,0.101348,14.155566,0.101231
167772160,6,14.104958,0.046652,14.105909,0.046559
167772160,4,14.330427,0.068084,14.331591,0.068334
167772160,2,14.433725,0.041827,14.434810,0.041778
335544320,-1,30.192849,0.033294,30.195021,0.033422
335544320,100,27.736429,0.282307,27.738502,0.282077
335544320,90,28.021243,0.105232,28.023472,0.104683
335544320,80,27.911660,0.119484,27.913710,0.119448
335544320,70,27.967728,0.080109,27.969586,0.080224
335544320,60,28.136169,0.271707,28.137824,0.271560
335544320,50,28.243543,0.095022,28.245362,0.095061
335544320,40,27.794549,0.265990,27.796263,0.265916
335544320,30,27.972214,0.022567,27.973850,0.022648
335544320,28,27.934929,0.036114,27.936969,0.036176
335544320,26,27.922918,0.032735,27.925240,0.033215
335544320,24,27.914229,0.029748,27.916686,0.029794
335544320,22,27.906715,0.029994,27.908993,0.030669
335544320,20,27.933872,0.027673,27.935774,0.027957
335544320,18,28.522906,0.019835,28.524730,0.019976
335544320,16,28.513139,0.018124,28.515101,0.018291
335544320,14,28.510870,0.019952,28.512943,0.019838
335544320,12,28.521987,0.024511,28.524055,0.024768
335544320,10,28.510345,0.019702,28.512116,0.019905
335544320,8,29.116908,0.021486,29.118769,0.021732
335544320,6,29.095832,0.013798,29.097842,0.013599
335544320,4,29.657830,0.020474,29.660149,0.020625
335544320,2,29.924268,0.022871,29.926260,0.022770
671088640,-1,62.799119,0.778736,62.809696,0.777291
671088640,100,56.352923,0.055646,56.362950,0.055294
671088640,90,56.348508,0.041750,56.359500,0.041495
671088640,80,56.359922,0.032042,56.371330,0.032163
671088640,70,56.754194,0.041752,56.765463,0.041473
671088640,60,56.773342,0.039794,56.784465,0.039526
671088640,50,56.756566,0.043485,56.766640,0.043157
671088640,40,56.760776,0.037577,56.771525,0.037368
671088640,30,57.486394,0.061992,57.496425,0.061600
671088640,28,57.438040,0.060025,57.448299,0.059831
671088640,26,57.483944,0.053484,57.493948,0.053029
671088640,24,57.425305,0.023816,57.435446,0.023521
671088640,22,57.482739,0.062689,57.492729,0.061788
671088640,20,57.487942,0.039535,57.498669,0.039016
671088640,18,58.673131,0.044168,58.684732,0.043969
671088640,16,58.668294,0.056998,58.679345,0.056178
671088640,14,58.684509,0.060573,58.696039,0.060267
671088640,12,58.725175,0.051557,58.735713,0.051310
671088640,10,58.698568,0.045408,58.709719,0.045584
671088640,8,59.902302,0.046082,59.912516,0.045660
671088640,6,59.899129,0.058904,59.910764,0.058516
671088640,4,60.954671,0.037170,60.966503,0.036859
671088640,2,61.585080,0.043887,61.596154,0.044068
1342177280,-1,131.938960,1.101395,138.684080,4.332717
1342177280,100,121.574799,0.625995,131.005841,2.533059
1342177280,90,121.341798,0.495959,129.810266,2.025457
1342177280,80,121.524427,0.311931,130.867937,1.510553
1342177280,70,122.191370,0.641253,130.999269,2.610580
1342177280,60,122.319603,0.318891,131.888336,1.604696
1342177280,50,122.111795,0.495867,130.630115,1.998498
1342177280,40,122.303593,0.465883,131.636890,2.383476
1342177280,30,123.270918,0.841330,131.075610,3.371188
1342177280,28,123.635038,0.491242,132.853300,2.170045
1342177280,26,123.780370,0.236960,133.173774,1.370648
1342177280,24,123.687403,0.529686,132.921402,2.516694
1342177280,22,123.645863,0.658644,132.559327,2.947262
1342177280,20,123.743316,0.440158,133.099327,2.150199
1342177280,18,126.152855,0.225667,135.374290,1.264467
1342177280,16,126.006356,0.673514,134.666838,2.743324
1342177280,14,126.311567,0.266634,135.814805,1.261334
1342177280,12,126.210261,0.238414,135.662869,1.212791
1342177280,10,126.112546,0.521301,134.865884,2.179550
1342177280,8,128.497029,0.402309,137.409334,1.501506
1342177280,6,128.274327,0.457022,136.633759,1.592927
1342177280,4,130.390271,0.589507,138.917176,2.648318
1342177280,2,131.320172,0.459987,139.623713,1.882209
